6.675567423231054676e-04,6.675567423231054676e-04,-6.675567423231054676e-04,4.993324432576768945e-01
-3.651535380507343054e-01,3.664886515353804608e-01,-3.651535380507343054e-01,1.335113484646195392e-01
-3.651535380507343054e-01,3.651535380507342499e-01,3.664886515353804608e-01,1.335113484646195392e-01
-3.638184245660881500e-01,-3.651535380507343054e-01,3.664886515353804608e-01,1.335113484646195392e-01
3.651535380507342499e-01,-3.638184245660881500e-01,3.664886515353804608e-01,1.335113484646195392e-01
3.638184245660880389e-01,3.664886515353804608e-01,3.664886515353804608e-01,1.335113484646195392e-01
3.664886515353804608e-01,-3.651535380507343054e-01,-3.651535380507343054e-01,1.335113484646195392e-01
3.664886515353804608e-01,3.664886515353804608e-01,-3.651535380507343054e-01,1.335113484646195392e-01
-3.624833110814419390e-01,-3.664886515353805163e-01,-3.664886515353805163e-01,1.335113484646194837e-01
-4.065420560747663448e-01,-1.448598130841121656e-01,-4.065420560747663448e-01,9.345794392523365524e-02
-4.065420560747663448e-01,-1.448598130841121656e-01,4.065420560747663448e-01,9.345794392523365524e-02
-1.408544726301735883e-01,-4.065420560747663448e-01,4.065420560747663448e-01,9.345794392523365524e-02
1.448598130841121101e-01,-4.065420560747663448e-01,4.065420560747663448e-01,9.345794392523365524e-02
-4.065420560747663448e-01,1.421895861148196882e-01,4.065420560747663448e-01,9.345794392523365524e-02
-4.065420560747663448e-01,1.461949265687583210e-01,-4.065420560747663448e-01,9.345794392523365524e-02
-4.052069425901201338e-01,-4.065420560747663448e-01,1.448598130841121101e-01,9.345794392523365524e-02
-4.052069425901201338e-01,-4.065420560747663448e-01,-1.461949265687583766e-01,9.345794392523365524e-02
1.461949265687583210e-01,-4.065420560747663448e-01,-4.065420560747663448e-01,9.345794392523365524e-02
4.065420560747663448e-01,1.461949265687583210e-01,4.065420560747663448e-01,9.345794392523365524e-02
-1.448598130841121656e-01,4.065420560747663448e-01,4.065420560747663448e-01,9.345794392523365524e-02
4.065420560747663448e-01,-4.065420560747663448e-01,1.461949265687583210e-01,9.345794392523365524e-02
-4.065420560747663448e-01,4.065420560747663448e-01,1.461949265687583210e-01,9.345794392523365524e-02
1.475300400534045320e-01,4.065420560747663448e-01,-4.078771695594125557e-01,9.212283044058744430e-02
1.341789052069425336e-01,4.078771695594125557e-01,4.078771695594125557e-01,9.212283044058744430e-02
-1.381842456608811665e-01,-4.078771695594125557e-01,-4.078771695594125557e-01,9.212283044058744430e-02
-4.078771695594125557e-01,4.038718291054739229e-01,-1.461949265687583766e-01,9.212283044058744430e-02
-1.395193591455273774e-01,4.065420560747663448e-01,-4.078771695594125557e-01,9.212283044058744430e-02
4.078771695594125557e-01,-1.408544726301735883e-01,-4.065420560747663448e-01,9.212283044058744430e-02
4.078771695594125557e-01,-1.421895861148197437e-01,4.065420560747663448e-01,9.212283044058744430e-02
4.078771695594125557e-01,4.065420560747663448e-01,1.448598130841121101e-01,9.212283044058744430e-02
4.078771695594125557e-01,4.078771695594125557e-01,-1.381842456608811665e-01,9.212283044058744430e-02
4.078771695594125557e-01,1.435246995994658992e-01,-4.078771695594125557e-01,9.212283044058744430e-02
4.052069425901201338e-01,-4.078771695594125557e-01,-1.421895861148197437e-01,9.212283044058744430e-02
-3.571428571428571508e-01,4.359145527369826523e-01,-6.675567423231054676e-04,6.408544726301734773e-02
4.372496662216288632e-01,2.002670226969316403e-03,3.544726301735647844e-01,6.275033377837113679e-02
-3.544726301735647844e-01,-4.372496662216288632e-01,-6.675567423231054676e-04,6.275033377837113679e-02
-3.558077436582109399e-01,6.675567423231054676e-04,-4.372496662216288632e-01,6.275033377837113679e-02
4.672897196261627251e-03,4.372496662216288632e-01,-3.558077436582109399e-01,6.275033377837113679e-02
4.372496662216288632e-01,-3.544726301735647844e-01,6.675567423231054676e-04,6.275033377837113679e-02
3.518024032042723626e-01,4.385847797062749631e-01,2.002670226969316403e-03,6.141522029372503688e-02
