-2.282095912308257629e-03,2.282383290421563776e-03,2.709030100334448021e-01,2.694867069173140228e-01
-1.141047956154102143e-02,2.282383290421563776e-03,7.692307692307691624e-01,2.282012315378529055e-01
3.217755236354559734e-01,3.446398768536621526e-01,2.006688963210702392e-01,1.993311036789297830e-01
3.856742091800855476e-01,-2.670388449793277275e-01,2.006688963210702392e-01,1.993311036789297830e-01
6.846287736924506172e-03,-4.678885745364289028e-01,2.006688963210702392e-01,1.993311036789297830e-01
-3.674174418816200105e-01,2.989922110452299941e-01,2.006688963210702392e-01,1.993311036789297830e-01
-3.765458255308528068e-01,-2.761683781410140814e-01,2.006688963210702392e-01,1.993311036789297830e-01
-3.423143868462306255e-02,4.952771740214880203e-01,2.073578595317725759e-01,1.858380571736920062e-01
5.225999639185774370e-01,5.705958226054006627e-02,1.538461538461538547e-01,1.538461538461537437e-01
-5.408567312170430297e-01,1.141191645210799625e-02,1.371237458193979852e-01,1.371237458193978742e-01
-3.674174418816200105e-01,1.141191645210799625e-02,3.043478260869565410e-01,9.565217391304350891e-02
2.761336053892920472e-01,-5.181010069257041550e-01,9.364548494983276905e-02,9.364548494983264415e-02
-2.624410299154428805e-01,-5.272305400873905645e-01,1.003344481605351196e-01,9.358357017284306412e-02
-3.172113318108396030e-01,1.597668303295121314e-02,9.030100334448160071e-02,9.030100334448153132e-02
3.537248664077706772e-01,-6.847149871264868702e-03,3.143812709030100461e-01,8.561872909699000389e-02
2.989545645123738993e-01,-1.597668303295129988e-02,8.361204013377926403e-02,8.361204013377918076e-02
2.806977972139083621e-01,-5.226657735065473043e-01,2.709030100334448021e-01,8.355911140888155897e-02
-2.624410299154428805e-01,-5.226657735065473043e-01,2.809364548494983072e-01,8.255291697006260365e-02
1.939781525461967415e-01,5.683134393149792407e-01,8.695652173913043237e-02,8.161790828874336545e-02
-2.715694135646757323e-01,5.363600732490768630e-01,8.361204013377926403e-02,8.122523695363886853e-02
7.530916510617054194e-02,2.852979113027004354e-01,8.026755852842809569e-02,8.026755852842801242e-02
-1.209510833523345374e-01,2.807331447218572862e-01,7.692307692307692735e-02,7.692307692307683020e-02
-1.255152751769509634e-01,-2.579093118176413180e-01,7.692307692307692735e-02,7.692307692307678857e-02
1.392078506507999636e-01,-2.487797786559548807e-01,7.692307692307692735e-02,7.692307692307678857e-02
-5.408567312170430297e-01,1.209663143923450090e-01,3.210702341137123828e-01,7.581435038397520143e-02
-5.408567312170430297e-01,-9.357771490728579444e-02,3.244147157190635511e-01,7.558528428093645724e-02
5.499851148662758815e-01,-8.901294832644257582e-02,3.244147157190635511e-01,7.108899794290453322e-02
5.499851148662758815e-01,2.670388449793275609e-01,7.692307692307692735e-02,7.081158228693988643e-02
5.180357720939609001e-01,1.985673462666794065e-01,3.277591973244147194e-01,7.040742871608592079e-02
5.956270331124396966e-01,-1.392253807157178558e-01,7.357859531772574513e-02,7.034204675974602139e-02
2.031065361954295934e-01,5.774429724766657612e-01,2.709030100334448021e-01,7.000488379661515270e-02
-2.761336053892920472e-01,5.409248398299200122e-01,2.775919732441471388e-01,6.896407996065501145e-02
2.441842626169771491e-01,1.255310809731881305e-01,6.688963210702340845e-02,6.688963210702333906e-02
-5.773702658139742150e-01,2.031321128475227222e-01,6.688963210702340845e-02,6.688963210702333906e-02
-5.864986494632070668e-01,-1.757435133624635215e-01,6.688963210702340845e-02,6.688963210702329742e-02
