8.009457687071730447e-01,-6.151805864927362144e-01,4.983277591973244158e-01,4.849317499097713924e-01
8.009457687071730447e-01,6.151805864927365475e-01,4.882943143812708553e-01,4.849317499097712814e-01
-8.012668934952854594e-01,-6.151805864927362144e-01,5.150501672240802575e-01,4.846931067075216371e-01
-8.012668934952854594e-01,6.151805864927365475e-01,5.050167224080267525e-01,4.846931067075214705e-01
-3.877926580881994045e-01,-1.197983247380591365e+00,2.675585284280936338e-01,2.675585284280936893e-01
-3.877926580881994045e-01,1.197983247380591809e+00,2.675585284280936338e-01,2.675585284280936338e-01
3.745504634436155889e-01,1.197983247380591809e+00,2.775919732441471388e-01,2.655783521841967865e-01
3.745504634436155889e-01,-1.197983247380591365e+00,2.876254180602006438e-01,2.655783521841966199e-01
-3.748715882317279480e-01,1.133227396170829904e+00,7.658862876254181051e-01,2.341137123745819781e-01
-3.361083786623137448e-01,-1.197983247380591365e+00,7.658862876254181051e-01,2.313249792623264245e-01
3.745504634436155889e-01,1.120276225928877878e+00,7.692307692307691624e-01,2.307692307692308376e-01
1.330709632822502320e+00,2.007431387502613684e-01,2.274247491638795859e-01,2.269420039552978163e-01
-1.331030757610614623e+00,-2.007431387502610076e-01,2.274247491638795859e-01,2.267347345903930889e-01
4.520768825824440507e-01,-1.185032077138639117e+00,7.725752508361204418e-01,2.253231800702694410e-01
1.343630702678973554e+00,-2.525478197180703321e-01,2.207357859531772493e-01,2.207357859531772493e-01
-1.343951827467086080e+00,2.525478197180707207e-01,2.207357859531772493e-01,2.207339297857576765e-01
-1.605623940562850510e-04,-1.469957822461590791e+00,2.006688963210702392e-01,2.005220589027833789e-01
-1.605623940562850510e-04,1.469957822461591235e+00,2.006688963210702392e-01,2.005220589027833233e-01
-8.529511729211712856e-01,-1.223885587864496305e+00,2.006688963210702392e-01,1.993313135792243174e-01
-8.529511729211712856e-01,1.249787928348401245e+00,2.006688963210702392e-01,1.993311036789297830e-01
-1.939766102411280002e-01,6.928876079444503677e-01,1.973244147157190709e-01,1.961678256548349264e-01
-1.939766102411280002e-01,-6.928876079444501457e-01,1.973244147157190709e-01,1.961678256548347599e-01
1.936554854530154468e-01,6.928876079444503677e-01,7.926421404682274519e-01,1.961161193349030274e-01
1.936554854530154468e-01,-6.928876079444501457e-01,8.026755852842809569e-01,1.961161193349028331e-01
1.279025353396616715e+00,-2.266454792341658642e-01,7.892976588628762835e-01,1.960720879546885564e-01
1.279025353396616715e+00,2.266454792341662250e-01,8.026755852842809569e-01,1.960720879546883622e-01
-1.279346478184728797e+00,2.266454792341662250e-01,7.959866220735786202e-01,1.957527224747774852e-01
8.267879084201159579e-01,-1.236836758106448775e+00,2.040133779264214076e-01,1.945841857388627139e-01
-1.408557176749443363e+00,-6.151805864927362144e-01,2.006688963210702392e-01,1.939903484266650158e-01
8.267879084201159579e-01,1.236836758106448997e+00,1.939799331103678748e-01,1.939799331103679025e-01
-1.279346478184728797e+00,-2.266454792341658642e-01,8.060200668896322362e-01,1.939799331103678748e-01
-1.939766102411280002e-01,-6.928876079444501457e-01,8.093645484949831825e-01,1.906354515050168175e-01
-1.939766102411280002e-01,7.058387781864028376e-01,8.093645484949831825e-01,1.906354515050168175e-01
1.936554854530154468e-01,-7.058387781864026156e-01,1.906354515050167064e-01,1.906354515050167342e-01
1.936554854530154468e-01,6.928876079444503677e-01,1.906354515050167064e-01,1.906354515050167342e-01
-1.382715037036500449e+00,6.540340972185934021e-01,1.872909698996655381e-01,1.743569688948074514e-01
1.382393912248387924e+00,6.022294162507840776e-01,1.739130434782608647e-01,1.739130434782608925e-01
1.032079964577153758e-01,-1.314543779558162484e+00,6.354515050167224288e-01,1.710437210530257046e-01
-1.214741128902371514e+00,-9.907645235093540670e-01,1.705685618729096964e-01,1.705685618729096964e-01
1.330709632822502320e+00,-8.223993103639735125e-01,1.705685618729096964e-01,1.704838435156097454e-01
-1.214741128902371514e+00,9.907645235093544001e-01,1.672240802675585281e-01,1.672240802675585281e-01
-7.768698153288476627e-02,1.314543779558162928e+00,5.484949832775919409e-01,1.648119741550961026e-01
6.846561399989301577e-01,7.123143633073816816e-02,8.327759197324415830e-01,1.645743759583910837e-01
